decision_id,task_id,decision_path,director_version,decision_type,selected_role_id,selected_role_version,agent_job_id,status,supersedes_decision_id,requires_human_gate,created_at,activated_at,completed_at,validation_status,notes
DDR-20260809-014,RT-20260809-014,research_control/tasks/RT-20260809-014/DDR-20260809-014.md,project-system-director@0.2.0,task_overlay,process-integrity-auditor,0.1.0,AJ-RT-20260809-014-001,completed,DDR-20260809-013,false,2026-08-09T15:23:29Z,2026-08-09T15:23:29Z,2026-08-09T15:23:29Z,PASS_PRECHECKPOINT_STAGING_REQUIRED,The immutable AgentJob and exact two-entry order mismatch uniquely select a bounded Process Integrity Auditor recovery with no validator or science change.
DDR-20260809-013,RT-20260809-013,research_control/tasks/RT-20260809-013/DDR-20260809-013.md,director-of-research@0.3.0,task_overlay,process-integrity-auditor,0.1.0,AJ-RT-20260809-013-001,completed,DDR-20260809-012,false,2026-08-09T14:28:16Z,2026-08-09T14:28:16Z,2026-08-09T14:28:16Z,PASS_PRECHECKPOINT_STAGING_REQUIRED,"The consumed P3-T02 checkpoint and 28 deterministic findings uniquely select a bounded Process Integrity Auditor recovery with P3-T03 preserved but unexecuted."
DDR-20260809-012,RT-20260809-012,research_control/tasks/RT-20260809-012/DDR-20260809-012.md,director-of-research@0.3.0,task_overlay,candidate-constructor,0.2.0,AJ-RT-20260809-012-001,completed,DDR-20260809-011,false,2026-08-09T13:26:29Z,2026-08-09T13:26:29Z,2026-08-09T13:42:25Z,PASS_PRECHECKPOINT_STAGING_REQUIRED,"Handoff-0981 selects one bounded P3-T02 B1 source-dynamics construction with an internal mathematical-refuter perspective; the validated result routes P3-T03 without adoption target geometry Gate result external review or external action."
DDR-20260809-011,RT-20260809-011,research_control/tasks/RT-20260809-011/DDR-20260809-011.md,director-of-research@0.3.0,task_overlay,process-integrity-auditor,0.1.0,AJ-RT-20260809-011-001,completed,DDR-20260809-010,false,2026-08-09T12:19:02Z,2026-08-09T12:19:02Z,2026-08-09T12:26:15Z,PASS_PRECHECKPOINT_STAGING_REQUIRED,"The consumed P3-T01 checkpoint and ten exact EOF findings uniquely select a Process Integrity Auditor recovery with P3-T02 preserved but unexecuted."
DDR-20260809-010,RT-20260809-010,research_control/tasks/RT-20260809-010/DDR-20260809-010.md,director-of-research@0.3.0,task_overlay,candidate-constructor,0.2.0,AJ-RT-20260809-010-001,completed,DDR-20260809-009,false,2026-08-09T11:07:13Z,2026-08-09T11:07:13Z,2026-08-09T11:14:31Z,PASS_PRECHECKPOINT_STAGING_REQUIRED,"Handoff-0979 selects one bounded P3-T01 B1 local-state construction and proposal-only activation packet; the validated result routes P3-T02 without ontology adoption target geometry Gate result external review scientific promotion or external action."
DDR-20260809-009,RT-20260809-009,research_control/tasks/RT-20260809-009/DDR-20260809-009.md,director-of-research@0.3.0,task_overlay,theoretical-continuation-selector,0.1.0,AJ-RT-20260809-009-001,completed,DDR-20260809-008,false,2026-08-09T09:41:17Z,2026-08-09T09:41:17Z,2026-08-09T09:59:45Z,PASS_PRECHECKPOINT_STAGING_REQUIRED,"Handoff-0978 selects one bounded P2-T04 comparison and selection packet; the validated result routes P3-T01 without scientific activation ontology adoption Gate result external review scientific promotion or external action."
DDR-20260809-008,RT-20260809-008,research_control/tasks/RT-20260809-008/DDR-20260809-008.md,director-of-research@0.3.0,task_overlay,refuter,0.2.0,AJ-RT-20260809-008-001,completed,DDR-20260809-007,false,2026-08-09T08:40:37Z,2026-08-09T08:40:37Z,2026-08-09T08:56:40Z,PASS_PRECHECKPOINT_STAGING_REQUIRED,"Handoff-0977 selects one bounded P2-T03 pre-registration packet; the validated result selects P2-T04 without candidate activation ontology adoption Gate result external review scientific promotion or external action."
DDR-20260809-007,RT-20260809-007,research_control/tasks/RT-20260809-007/DDR-20260809-007.md,project-system-director@0.2.0,task_overlay,process-integrity-auditor,0.1.0,AJ-RT-20260809-007-001,completed,DDR-20260809-006,false,2026-08-09T07:36:24Z,2026-08-09T07:36:24Z,2026-08-09T07:41:18Z,PASS_PRECHECKPOINT_STAGING_REQUIRED,"The consumed checkpoint and six exact EOF findings uniquely select one Process Integrity Auditor repair without validator workflow or scientific semantics change."
DDR-20260809-006,RT-20260809-006,research_control/tasks/RT-20260809-006/DDR-20260809-006.md,project-system-director@0.2.0,task_overlay,process-integrity-auditor,0.1.0,AJ-RT-20260809-006-001,completed,DDR-20260809-005,false,2026-08-09T06:43:58Z,2026-08-09T06:43:58Z,2026-08-09T06:51:03Z,PASS_PRECHECKPOINT_STAGING_REQUIRED,"The failed checkpoint and canonical taxonomy policy uniquely select one Process Integrity Auditor repair without validator workflow or scientific semantics change."
DDR-20260809-005,RT-20260809-005,research_control/tasks/RT-20260809-005/DDR-20260809-005.md,director-of-research@0.3.0,task_overlay,ontology-formalizer,0.2.0,AJ-RT-20260809-005-001,completed,DDR-20260809-004,false,2026-08-09T05:23:44Z,2026-08-09T05:23:44Z,2026-08-09T05:38:27Z,PASS_PRECHECKPOINT_STAGING_REQUIRED,Handoff-0974 selects one bounded P2-T01 local capacity theorem packet; the validated result selects P2-T03 without metric construction Gate result external review scientific promotion or external action.
DDR-20260809-004,RT-20260809-004,research_control/tasks/RT-20260809-004/DDR-20260809-004.md,director-of-research@0.3.0,task_overlay,smuggling-auditor,0.2.0,AJ-RT-20260809-004-001,completed,DDR-20260809-003,false,2026-08-09T04:21:10Z,2026-08-09T04:21:10Z,2026-08-09T04:35:00Z,PASS_PRECHECKPOINT_STAGING_REQUIRED,Handoff-0973 selects one bounded P1-T04 Gate-B-only lock; the validated result selects P2-T01 without protected Gate verdict downstream execution scientific promotion or external action.
DDR-20260809-003,RT-20260809-003,research_control/tasks/RT-20260809-003/DDR-20260809-003.md,director-of-research@0.3.0,task_overlay,smuggling-auditor,0.2.0,AJ-RT-20260809-003-001,completed,DDR-20260809-002,false,2026-08-09T03:21:40Z,2026-08-09T03:21:40Z,2026-08-09T03:30:17Z,PASS_PRECHECKPOINT_STAGING_REQUIRED,Handoff-0972 selects one bounded P1-T03 matter-position and no-postulate integration; the validated result selects P1-T04 without P7 expansion protected Gate verdict scientific promotion or external action.
DDR-20260809-002,RT-20260809-002,research_control/tasks/RT-20260809-002/DDR-20260809-002.md,director-of-research@0.3.0,task_overlay,ontology-formalizer,0.2.0,AJ-RT-20260809-002-001,completed,DDR-20260809-001,false,2026-08-09T02:08:07Z,2026-08-09T02:08:07Z,2026-08-09T02:25:04Z,PASS_PRECHECKPOINT_STAGING_REQUIRED,Handoff-0971 selects one bounded P1-T02 source-ontology audit; the validated result selects P1-T03 without ontology adoption scientific promotion or external action.
DDR-20260809-001,RT-20260809-001,research_control/tasks/RT-20260809-001/DDR-20260809-001.md,project-system-director@0.2.0,task_overlay,project-control-maintainer,0.2.0,AJ-RT-20260809-001-001,completed,DDR-20260808-004,false,2026-08-09T00:54:25Z,2026-08-09T00:54:25Z,2026-08-09T01:11:32Z,PASS_PRECHECKPOINT_STAGING_REQUIRED,Handoff-0970 selects one bounded P1-T01 governance implementation; the validated result selects P1-T02 without executing science or external action.
DDR-20260808-001,RT-20260808-001,research_control/tasks/RT-20260808-001/DDR-20260808-001.md,director-of-research@0.3.0,task_overlay,process-integrity-auditor,0.1.0,AJ-RT-20260808-001-001,completed,DDR-20260804-005,false,2026-08-08T20:49:28Z,2026-08-08T20:49:28Z,2026-08-08T20:51:16Z,PASS_PRECHECKPOINT_STAGING_REQUIRED,Exact postterminal evidence mismatch selects one Process Integrity Auditor bridge before V22 P0-T02.
DDR-20260804-005,RT-20260804-005,research_control/tasks/RT-20260804-005/DDR-20260804-005.md,project-system-director@0.2.0,task_overlay,project-control-maintainer,0.2.0,AJ-RT-20260804-005-001,completed,DDR-20260804-004,false,2026-08-04T10:49:18Z,2026-08-04T10:49:18Z,2026-08-04T11:04:43Z,PASS_PRECHECKPOINT_STAGING_REQUIRED,Generation 257 uniquely selects Project-Control Maintainer for ten sealed P16-T06 contract projections and one fresh checkpoint.
DDR-20260804-004,RT-20260804-004,research_control/tasks/RT-20260804-004/DDR-20260804-004.md,director-of-research@0.3.0,task_overlay,director-of-research,0.3.0,AJ-RT-20260804-004-001,completed,DDR-20260804-003,false,2026-08-04T09:47:31Z,2026-08-04T09:47:31Z,2026-08-04T10:07:43Z,PASS_PRECHECKPOINT,Generation 256 selects the Director for one bounded P16-T06 finite closure proof terminal candidate and no successor.
DDR-20260804-003,RT-20260804-003,research_control/tasks/RT-20260804-003/DDR-20260804-003.md,director-of-research@0.3.0,task_overlay,director-of-research,0.3.0,AJ-RT-20260804-003-001,completed,DDR-20260804-002,false,2026-08-04T08:39:12Z,2026-08-04T08:39:12Z,2026-08-04T08:52:38Z,PASS_PRECHECKPOINT,Generation 255 selects the Director for one bounded P16-T05 final status synthesis and separate P16-T06 successor route.
DDR-20260804-002,RT-20260804-002,research_control/tasks/RT-20260804-002/DDR-20260804-002.md,project-system-director@0.2.0,task_overlay,process-integrity-auditor,0.1.0,AJ-RT-20260804-002-001,completed,DDR-20260804-001,false,2026-08-04T07:47:22Z,2026-08-04T07:47:22Z,2026-08-04T07:47:22Z,PASS_PRECHECKPOINT,Generation 254 uniquely selects Process Integrity Auditor for exact generation-253 task-contract and frontier recovery plus one distinct checkpoint.
DDR-20260804-001,RT-20260804-001,research_control/tasks/RT-20260804-001/DDR-20260804-001.md,director-of-research@0.3.0,task_overlay,external-red-team-reviewer,0.1.0,AJ-RT-20260804-001-001,completed,DDR-20260803-020,false,2026-08-04T06:46:36Z,2026-08-04T06:46:36Z,2026-08-04T06:46:36Z,PASS_PRECHECKPOINT,Generation 253 selects the current Internal Skeptical Reviewer for one bounded post-repair P16-T04 qualifying-final re-audit with no authority expansion.
DDR-20260803-020,RT-20260803-020,research_control/tasks/RT-20260803-020/DDR-20260803-020.md,project-system-director@0.2.0,task_overlay,validator-engineer,0.2.0,AJ-RT-20260803-020-001,completed,DDR-20260803-019,false,2026-08-04T05:18:15Z,2026-08-04T05:18:15Z,2026-08-04T05:18:15Z,PASS_PRECHECKPOINT,Generation 252 uniquely selects Validator Engineer for exact staged validation-contract reconciliation and one fresh checkpoint.
DDR-20260803-019,RT-20260803-019,research_control/tasks/RT-20260803-019/DDR-20260803-019.md,project-system-director@0.2.0,task_overlay,process-integrity-auditor,0.1.0,AJ-RT-20260803-019-001,completed,DDR-20260803-018,false,2026-08-04T03:44:35Z,2026-08-04T03:44:35Z,2026-08-04T04:24:33Z,FAIL,Generation 251 uniquely selects the Process Integrity Auditor for exact cumulative documentation-impact coverage and one fresh checkpoint; the attempt fails safely and selects a distinct recovery.
DDR-20260803-018,RT-20260803-018,research_control/tasks/RT-20260803-018/DDR-20260803-018.md,project-system-director@0.2.0,task_overlay,process-integrity-auditor,0.1.0,AJ-RT-20260803-018-001,completed,DDR-20260803-017,false,2026-08-04T02:50:31Z,2026-08-04T02:50:31Z,2026-08-04T02:50:31Z,FAIL,Generation 250 uniquely selects the Process Integrity Auditor for exact RT-017 ordered allowlist parity; the scoped repair passes while the distinct documentation-receipt blocker remains and no checkpoint occurs.
DDR-20260803-017,RT-20260803-017,research_control/tasks/RT-20260803-017/DDR-20260803-017.md,project-system-director@0.2.0,task_overlay,process-integrity-auditor,0.1.0,AJ-RT-20260803-017-001,completed,DDR-20260803-016,false,2026-08-04T01:19:10Z,2026-08-04T01:19:10Z,2026-08-04T02:03:22Z,FAIL,Generation 248 uniquely selects the Process Integrity Auditor for one exact classifier recovery and one fresh checkpoint; the repair passes but the sole checkpoint fails on RT-20260803-015 FOLDER_MAP.md receipt coverage without expanding scientific authority.
DDR-20260803-016,RT-20260803-016,research_control/tasks/RT-20260803-016/DDR-20260803-016.md,project-system-director@0.2.0,task_overlay,validator-engineer,0.2.0,AJ-RT-20260803-016-001,completed,DDR-20260803-015,false,2026-08-03T23:33:53Z,2026-08-03T23:33:53Z,2026-08-04T00:36:42Z,PASS,Generation 247 uniquely selects one bounded Validator Engineer compatibility recovery and records its sole fail-closed checkpoint outcome without expanding authority.
DDR-20260803-015,RT-20260803-015,research_control/tasks/RT-20260803-015/DDR-20260803-015.md,project-system-director@0.2.0,task_overlay,project-control-maintainer,0.2.0,AJ-RT-20260803-015-001,completed,DDR-20260803-014,false,2026-08-03T21:34:55Z,2026-08-03T21:34:55Z,2026-08-03T22:21:45Z,PASS,Generation 246 completes the selected internal skeptical-review contract and projection repair while preserving historical hashes and all science boundaries.
DDR-20260803-014,RT-20260803-014,research_control/tasks/RT-20260803-014/DDR-20260803-014.md,director-of-research@0.3.0,task_overlay,external-red-team-reviewer,0.1.0,AJ-RT-20260803-014-001,completed,DDR-20260803-013,false,2026-08-03T20:24:26Z,2026-08-03T20:24:26Z,2026-08-03T20:39:26Z,PASS_PRECHECKPOINT,Generation 244 completes one same-context internal P16-T04 final claim-boundary audit and routes one exact control-contract repair without science or authority expansion.
DDR-20260803-013,RT-20260803-013,research_control/tasks/RT-20260803-013/DDR-20260803-013.md,project-system-director@0.2.0,task_overlay,process-integrity-auditor,0.1.0,AJ-RT-20260803-013-001,completed,DDR-20260803-012,false,2026-08-03T19:12:38Z,2026-08-03T19:12:38Z,2026-08-03T19:27:25Z,PASS_PRECHECKPOINT,Generation 243 uniquely selects one P16-T03 process-integrity audit plus one exact generated derivative refresh and preserves every science boundary.
DDR-20260803-012,RT-20260803-012,research_control/tasks/RT-20260803-012/DDR-20260803-012.md,director-of-research@0.3.0,task_overlay,external-red-team-reviewer,0.1.0,AJ-RT-20260803-012-001,completed,DDR-20260803-011,false,2026-08-03T17:50:17Z,2026-08-03T17:50:17Z,2026-08-03T18:07:55Z,PASS_PRECHECKPOINT,Generation 241 completes one post-repair P16-T02 Gate A-E re-audit and preserves every science and protected-authority boundary.
DDR-20260803-011,RT-20260803-011,research_control/tasks/RT-20260803-011/DDR-20260803-011.md,project-system-director@0.2.0,task_overlay,project-control-maintainer,0.2.0,AJ-RT-20260803-011-001,completed,DDR-20260803-010,false,2026-08-03T16:47:10Z,2026-08-03T16:47:10Z,2026-08-03T16:47:10Z,PASS,Generation 240 completed one exact-object control repair without science or authority expansion.
DDR-20260803-010,RT-20260803-010,research_control/tasks/RT-20260803-010/DDR-20260803-010.md,director-of-research@0.3.0,task_overlay,external-red-team-reviewer,0.1.0,AJ-RT-20260803-010-001,completed,DDR-20260803-009,false,2026-08-03T15:43:23Z,2026-08-03T15:43:23Z,2026-08-03T15:43:23Z,PASS_PRECHECKPOINT,Generation 239 uniquely selects one fresh P16-T02 Gate A-E re-audit and preserves the exact-object repair finding with no science or protected-authority expansion.
DDR-20260803-009,RT-20260803-009,research_control/tasks/RT-20260803-009/DDR-20260803-009.md,project-system-director@0.2.0,task_overlay,validator-engineer,0.2.0,AJ-RT-20260803-009-001,completed,DDR-20260803-008,false,2026-08-03T14:42:26Z,2026-08-03T14:42:26Z,2026-08-03T14:42:26Z,PASS,Generation 238 uniquely selects one prospective hash-bound re-audit activation and control-spine reconciliation with no science execution or authority expansion.
DDR-20260803-008,RT-20260803-008,research_control/tasks/RT-20260803-008/DDR-20260803-008.md,project-system-director@0.2.0,task_overlay,process-integrity-auditor,0.1.0,AJ-RT-20260803-008-001,completed,DDR-20260803-007,false,2026-08-03T13:20:27Z,2026-08-03T13:20:27Z,2026-08-03T13:20:27Z,PASS,Generation 236 uniquely selects one exact two-receipt checkpoint recovery with protected-byte verification and no semantic or scientific authority change.
DDR-20260803-007,RT-20260803-007,research_control/tasks/RT-20260803-007/DDR-20260803-007.md,project-system-director@0.2.0,task_overlay,validator-engineer,0.2.0,AJ-RT-20260803-007-001,completed,DDR-20260803-006,false,2026-08-03T11:26:24Z,2026-08-03T11:26:24Z,2026-08-03T11:34:22Z,PASS,Generation 235 uniquely selects one exact three-path classifier recovery with fail-closed tests and no semantic or scientific authority change.
DDR-20260803-006,RT-20260803-006,research_control/tasks/RT-20260803-006/DDR-20260803-006.md,project-system-director@0.2.0,task_overlay,validator-engineer,0.2.0,AJ-RT-20260803-006-001,completed,DDR-20260803-005,false,2026-08-03T10:00:44Z,2026-08-03T10:00:44Z,2026-08-03T10:00:44Z,PASS_PRECHECKPOINT,Generation 234 uniquely selects one exact sealed-observation to implemented-current validator recovery with fail-closed tests and no historical or scientific authority change.
DDR-20260803-005,RT-20260803-005,research_control/tasks/RT-20260803-005/DDR-20260803-005.md,project-system-director@0.2.0,task_overlay,project-control-maintainer,0.2.0,AJ-RT-20260803-005-001,completed,DDR-20260803-004,false,2026-08-03T07:38:47Z,2026-08-03T07:38:47Z,2026-08-03T08:22:38Z,PASS,Generation 233 executes the exact selected status-layer repair once and records the distinct P10-T05 current-renderer binding recovery required before checkpoint and P16-T02 re-audit.
